"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NNTCEUS","199510","81.388","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199511","102.302","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199512","125.32","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199513","1185.443","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199601","139.41","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199602","126.11","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199603","119.484","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199604","99.183","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199605","87.697","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199606","81.641","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199607","81.869","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199608","83.555","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199609","78.423","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199610","84.32","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199611","102.938","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199612","122.114","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199613","1206.744","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199701","136.076","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199702","121.731","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199703","115.28","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199704","98.286","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199705","87.823","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199706","81.834","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199707","89.064","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199708","87.159","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199709","81.932","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199710","85.081","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199711","103.047","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199712","126.464","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199713","1213.776","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199801","131.312","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199802","114.971","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199803","116.77","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199804","94.113","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199805","85.136","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199806","84.961","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199807","92.154","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199808","92.838","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199809","85.199","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199810","82.856","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199811","94.245","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199812","116.761","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199813","1191.317","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199901","136.951","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199902","114.801","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199903","118.365","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199904","99.213","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199905","84.487","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199906","81.647","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199907","90.01","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199908","91.962","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199909","81.4","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199910","86.723","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199911","92.356","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199912","119.021","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","199913","1196.935","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200001","135.679","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200002","125.332","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200003","111.522","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200004","97.555","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200005","92.601","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200006","86.098","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200007","89.061","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200008","96.637","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200009","83.199","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200010","85.645","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200011","102.928","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200012","139.793","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200013","1246.05","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200101","143.993","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200102","124.114","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200103","120.602","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200104","96.802","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200105","81.4","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200106","77.275","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200107","85.47","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200108","89.357","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200109","79.835","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200110","88.176","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200111","90.972","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200112","113.764","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200113","1191.76","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200201","133.439","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200202","120.24","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200203","121.003","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200204","100.569","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200205","86.016","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200206","84.928","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200207","93.334","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200208","92.1","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200209","82.275","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200210","87.782","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200211","102.311","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200212","127.529","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200213","1231.527","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200301","145.447","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200302","134.624","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200303","118.216","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200304","93.574","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200305","81.07","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200306","73.246","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200307","85.667","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200308","88.417","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200309","76.385","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200310","83.093","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200311","93.974","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200312","121.668","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200313","1195.381","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200401","143.835","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200402","134.961","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200403","112.702","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200404","93.471","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200405","84.135","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200406","79.528","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200407","84.989","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200408","84.438","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200409","79.22","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200410","83.204","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200411","95.437","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200412","125.012","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200413","1200.931","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200501","138","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200502","120.689","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200503","118.592","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200504","92.529","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200505","81.622","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200506","82.273","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200507","90.597","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200508","91.037","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNTCEUS","200509","76.247","2","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
